,TEXT,label,Contains URL,Contains Monetary Characters,Classification
9778,no. i meant the calculation is the same. that  &lt;#&gt; units at  &lt;#&gt; . this school is really expensive. have you started practicing your accent. because its important. and have you decided if you are doing 4years of dental school or if you'll just do the nmde exam.,0,0,0,not spam
9779,as per your request 'melle melle (onnukoodi)' has been set as your callertune for all callers. press *9 to copy your friends callertune,0,0,0,not spam
9780,depends on where u going lor.,0,0,0,not spam
9781,hmm ill have to think about it... ok you're forgiven! =d,0,0,0,not spam
9782,here got lots of hair dresser fr china.,0,0,0,not spam
9783,they don't put that stuff on the roads to keep it from getting slippery over there?,0,0,0,not spam
9784,huh? 6 also cannot? then only how many mistakes?,0,0,0,not spam
9785,"uh, heads up we don't have that much left",0,0,0,not spam
9786,"haha i heard that, text me when you're around",0,0,0,not spam
9787,hey... why dont we just go watch x men and have lunch... haha,0,0,0,not spam
9788,yup ok� i am agreed..,0,0,0,not spam
9789,just sleeping..and surfing,0,0,0,not spam
9790,"thanks for your ringtone order, reference t91. you will be charged gbp 4 per week. you can unsubscribe at anytime by calling customer services on 09057039994",0,0,0,not spam
9791,i come n pick ü up... come out immediately aft ur lesson...,0,1,0,not spam
9792,i havent lei.. next mon can?,0,0,0,not spam
9793,i'll probably be around mu a lot,0,0,0,not spam
9794,not to worry. i'm sure you'll get it.,0,0,0,not spam
9795,k:)k.are you in college?,0,0,0,not spam
9796,dear how is chechi. did you talk to her,0,0,0,not spam
9797,	ur going 2 bahamas! callfreefone 08081560665 and speak to a live operator to claim either bahamas cruise of£2000 cash 18+only.,1,0,1,spam
9798,hey we can go jazz power yoga hip hop kb and yogasana,0,0,0,not spam
9799,ok no problem... yup i'm going to sch at 4 if i rem correctly...,0,0,0,not spam
9800,no need for the drug anymore.,0,0,0,not spam
9801,about  &lt;#&gt; bucks. the banks fees are fixed. better to call the bank and find out.,0,0,0,not spam
9802,den wat will e schedule b lk on sun?,0,0,0,not spam
9803,does she usually take fifteen minutes to respond to a yes or no question,0,0,0,not spam
9804,i'm home. doc gave me pain meds says everything is fine.,0,0,0,not spam
9805,tell where you reached,0,0,0,not spam
9806,"my friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",0,0,0,not spam
9807,you still around? looking to pick up later,0,0,0,not spam
9808,ha ha cool cool chikku chikku:-):-db-),0,0,0,not spam
9809,any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. not cool at all. please do not contact me again or i will report you to your supervisor.,0,0,0,not spam
9810,"reminder from o2: to get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",0,0,1,not spam
9811,december only! had your mobile 11mths+? you are entitled to update to the latest colour camera mobile for free! call the mobile update co free on 08002986906,1,0,1,spam
9812,okie but i scared u say i fat... then u dun wan me already...,0,0,0,not spam
9813,i've sent ü my part..,0,0,0,not spam
9814,lol i would but my mom would have a fit and tell the whole family how crazy and terrible i am,0,0,0,not spam
9815,"goodmorning, today i am late for 5min.",0,0,0,not spam
9816,"yalru lyfu astne chikku.. bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-d",0,0,0,not spam
9817,dorothy@kiefer.com (bank of granite issues strong-buy) explosive pick for our members *****up over 300% *********** nasdaq symbol cdgt that is a $5.00 per..,0,1,0,not spam
9818,want 2 get laid tonight? want real dogging locations sent direct 2 ur mob? join the uk's largest dogging network bt txting gravel to 69888!,0,0,1,not spam
9819,hmmm:)how many players selected?,0,0,0,not spam
9820,"	urgent. important information for 02 user. today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !",1,1,1,spam
9821,"hello, my boytoy! i made it home and my constant thought is of you, my love. i hope your having a nice visit but i can't wait till you come home to me ...*kiss*",0,1,0,not spam
9822,"a gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;",0,0,0,not spam
9823,"	spook up your mob with a halloween collection of a logo & pic message plus a free eerie tone, txt card spook to 8007 zed 08701417012150p per logo/pic",0,1,1,not spam
9824,i bought the test yesterday. its something that lets you know the exact day u ovulate.when will get 2u in about 2 to 3wks. but pls pls dont fret. i know u r worried. pls relax. also is there anything in ur past history u need to tell me?,0,0,0,not spam
9825,i keep ten rs in my shelf to purchase a ball..,0,0,0,not spam
9826,i'm so in love with you. i'm excited each day i spend with you. you make me so happy.,0,0,0,not spam
9827,"accordingly. i repeat, just text the word ok on your mobile phone and send",0,0,0,not spam
9828,jesus christ bitch i'm trying to give you drugs answer your phone,0,0,0,not spam
9829,4mths half price orange line rental & latest camera phones 4 free. had your phone 11mths+? call mobilesdirect free on 08000938768 to update now!,1,0,1,spam
9830,"dear friends, sorry for the late information. today is the birthday of our loving ar.praveesh. for more details log on to face book and see. its his number + &lt;#&gt; . dont miss a delicious treat.",0,0,0,not spam
9831,dont gimme that lip caveboy,0,0,0,not spam
9832,"do you know why god created gap between your fingers..? so that, one who is made for you comes &amp; fills those gaps by holding your hand with love..!",0,1,0,not spam
9833,oh is it? send me the address,0,0,0,not spam
9834,no dear i was sleeping :-p,0,0,0,not spam
9835,i hate when she does this. she turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,0,0,0,not spam
9836,"hmph. go head, big baller.",0,0,0,not spam
9837,r u still working now?,0,0,0,not spam
9838,k ill drink.pa then what doing. i need srs model pls send it to my mail id pa.,0,0,0,not spam
9839,there is a first time for everything :),0,0,0,not spam
9840,hope you are enjoying a great day.,0,0,0,not spam
9841,those were my exact intentions,0,0,0,not spam
9842,and you! will expect you whenever you text! hope all goes well tomo,0,0,0,not spam
9843,"evening * v good if somewhat event laden. will fill you in, don't you worry … head * ok but throat * wrecked. see you at six then!",0,0,0,not spam
9844,"yo, you at jp and hungry like a mofo?",0,0,0,not spam
9845,don't forget who owns you and who's private property you are ... and be my good boy always .. *passionate kiss*,0,0,0,not spam
9846,auntie huai juan never pick up her phone,0,0,0,not spam
9847,"i'm nt goin, got somethin on, unless they meetin 4 dinner lor... haha, i wonder who will go tis time...",0,0,0,not spam
9848,"okey dokey, i‘ll be over in a bit just sorting some stuff out.",0,0,0,not spam
9849,dear good morning how you feeling dear,0,0,0,not spam
9850,i wont get concentration dear you know you are my mind and everything :-),0,0,0,not spam
9851,none of that's happening til you get here though,0,0,0,not spam
9852,i want snow. it's just freezing and windy.,0,0,1,not spam
9853,i though we shd go out n have some fun so bar in town or something – sound ok?,0,0,0,not spam
9854,free msg: single? find a partner in your area! 1000s of real people are waiting to chat now!send chat to 62220cncl send stopcs 08717890890£1.50 per msg,0,0,1,not spam
9855,do you like shaking your booty on the dance floor?,0,0,0,not spam
9856,or better still can you catch her and let ask her if she can sell  &lt;#&gt;  for me.,0,0,0,not spam
9857,waiting 4 my tv show 2 start lor... u leh still busy doing ur report?,0,0,0,not spam
9858,"how long before you get reply, just defer admission til next semester",0,0,0,not spam
9859,we took hooch for a walk toaday and i fell over! splat! grazed my knees and everything! should have stayed at home! see you tomorrow!,0,0,0,not spam
9860,babe ! what are you doing ? where are you ? who are you talking to ? do you think of me ? are you being a good boy? are you missing me? do you love me ?,0,0,0,not spam
9861,love it! daddy will make you scream with pleasure! i am going to slap your ass with my dick!,0,0,0,not spam
9862,just nw i came to hme da..,0,0,0,not spam
9863,in da car park,0,0,0,not spam
9864,now that you have started dont stop. just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.,0,0,0,not spam
9865,"best msg: it's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; one step back can ruin ur friendship.. good night:-) ...",0,0,0,not spam
9866,it took mr owl 3 licks,0,0,0,not spam
9867,are you going to write ccna exam this week??,0,0,0,not spam
9868,"she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood.",0,0,0,not spam
9869,lol. well quality aint bad at all so i aint complaining,0,1,0,not spam
9870,except theres a chick with huge boobs.,0,0,0,not spam
9871,i'm at work. please call,0,0,0,not spam
9872,are you the cutest girl in the world or what,0,0,0,not spam
9873,"	loan for any purpose £500 - £75,000. homeowners + tenants welcome. have you been previously refused? we can still help. call free 0800 1956669",1,1,1,spam
9874,yay! finally lol. i missed our cinema trip last week :-(,0,0,0,not spam
9875,now project pa. after that only i can come.,0,1,0,not spam
9876,eh u remember how 2 spell his name... yes i did. he v naughty make until i v wet.,0,0,0,not spam
9877,my ex-wife was not able to have kids. do you want kids one day?,0,0,0,not spam
9878,ok.ok ok..then..whats ur todays plan,0,0,0,not spam
9879,"congrats 2 mobile 3g videophones r yours. call 09063458130 now! videochat wid ur mates, play java games, dload polyph music, noline rentl. bx420. ip4. 5we. 150p",1,0,0,spam
9880,i knew it... u slept v late yest? wake up so late...,0,0,0,not spam
9881,you are chosen to receive a £350 award! pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.,1,0,1,spam
9882,lol ok. i'll snatch her purse too.,0,0,0,not spam
9883,apart from the one i told you about yesterday?,0,0,0,not spam
9884,majestic mountains to calm beaches. adventure holidays to quiet getaways. manali to ooty. puri to munnar. holiday for 25 years.emis frm rs.2366. t&c. 9895930777,1,0,0,spam
9885,how come u got nothing to do?,0,1,0,not spam
9886,yeah if we do have to get a random dude we need to change our info sheets to party  &lt;#&gt; /7 never study just to be safe,0,1,0,not spam
9887,i'm always on yahoo messenger now. just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. and will reply.,0,0,0,not spam
9888,hmm. shall i bring a bottle of wine to keep us amused? just joking! i'll still bring a bottle. red or white? see you tomorrow,0,0,0,not spam
9889,want the latest video handset? 750 anytime any network mins? half price line rental? reply or call 08000930705 for delivery tomorrow,1,0,0,spam
9890,"(no promises on when though, haven't even gotten dinner yet)",0,0,0,not spam
9891,"ur balance is now £600. next question: complete the landmark, big, a. bob, b. barry or c. ben ?. text a, b or c to 83738. good luck!",0,1,0,not spam
9892,u studying in sch or going home? anyway i'll b going 2 sch later.,0,0,0,not spam
9893,i donno its in your genes or something,0,0,0,not spam
9894,ok both our days. so what are you making for dinner tonite? am i invited?,0,0,0,not spam
9895,	you are being ripped off! get your mobile content from www.clubmoby.com call 08717509990 poly/true/pix/ringtones/games six downloads for only 3,1,1,0,spam
9896,ugh i don't wanna get out of bed. it's so warm.,0,0,0,not spam
9897,"looks like you found something to do other than smoke, great job!",0,0,0,not spam
9898,i'm done. c ü there.,0,0,0,not spam
9899,hey i will be really pretty late... you want to go for the lesson first? i will join you. i'm only reaching tp mrt,0,0,0,not spam
9900,reminder: you have not downloaded the content you have already paid for. goto http://doit. mymoby. tv/ to collect your content.,1,1,0,spam
9901,have got * few things to do. may be in * pub later.,0,0,0,not spam
9902,"atm block:dear customer, due to our system upgrade your atm card has just been bl0cked. to re-activate call customer care for help 7908807538 now.",1,0,0,spam
9903,u in town alone?,0,0,0,not spam
9904,"sorry, i can't help you on this.",0,0,0,not spam
9905,free any day but i finish at 6 on mon n thurs...,0,0,1,not spam
9906,"please call our customer service representative on 8927307655 between 10am-9pm as you have w0n a guaranteed cash prize of rs.4,00,000. fl1pkart team",1,0,1,spam
9907,enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only help? call: 09701213186,0,0,0,not spam
9908,speak only when you feel your words are better than the silence... gud mrng:-),0,0,0,not spam
9909,oh...i asked for fun. haha...take care. ü,0,0,0,not spam
9910,neshanth..tel me who r u?,0,0,0,not spam
9911,u still painting ur wall?,0,0,0,not spam
9912,dear customer your pyatm wallet has been booked and hold your amount please complete your kyc contact customer care 8536074310,1,1,0,spam
9913,eat jap done oso aft ur lect wat... ü got lect at 12 rite...,0,0,0,not spam
9914,yes i started to send requests to make it but pain came back so i'm back in bed. double coins at the factory too. i gotta cash in all my nitros.,0,0,1,not spam
9915,had your mobile 11 months or more? u r entitled to update to the latest colour mobiles with camera for free! call the mobile update co free on 08002986030,0,0,1,not spam
9916,good afternoon starshine! how's my boytoy? does he crave me yet? *sips cappuccino* i miss you babe *teasing kiss*,0,0,0,not spam
9917,you are a winner you have been specially selected to receive £1000 cash or a £2000 award. speak to a live operator to claim call 087123002209am-7pm. cost 10p,1,0,1,spam
9918,hi darlin i finish at 3 do u 1 2 pick me up or meet me? text back on this number luv kate xxx,0,0,0,not spam
9919,"lol you forgot it eh ? yes, i'll bring it in babe",0,0,0,not spam
9920,ron say fri leh. n he said ding tai feng cant make reservations. but he said wait lor.,0,0,0,not spam
9921,purity of friendship between two is not about smiling after reading the forwarded message..its about smiling just by seeing the name. happy friendship day�,0,0,0,not spam
9922,he is there. you call and meet him,0,0,0,not spam
9923,"yup. anything lor, if u dun wan it's ok...",0,0,0,not spam
9924,ahhh. work. i vaguely remember that! what does it feel like? lol,0,0,0,not spam
9925,no you'll just get a headache trying to figure it out. u can trust me to do the math. i promise. o:-),0,0,0,not spam
9926,"	mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18call 08718728876",1,0,0,spam
9927,he's in lag. that's just the sad part but we keep in touch thanks to skype,0,0,0,not spam
9928,hey i've booked the pilates and yoga lesson already... haha,0,0,0,not spam
9929,i am back. bit long cos of accident on a30. had to divert via wadebridge.i had a brilliant weekend thanks. speak soon. lots of love,0,0,0,not spam
9930,did u find out what time the bus is at coz i need to sort some stuff out.,0,0,0,not spam
9931,goodnight da thangam i really miss u dear.,0,0,0,not spam
9932,i hope u understand what i am saying..lol.,0,0,0,not spam
9933,no need lar. jus testing e phone card. dunno network not gd i thk. me waiting 4 my sis 2 finish bathing so i can bathe. dun disturb u liao u cleaning ur room.,0,0,0,not spam
9934,"i know you are thinkin malaria. but relax, children cant handle malaria. she would have been worse and its gastroenteritis. if she takes enough to replace her loss her temp will reduce. and if you give her malaria meds now she will just vomit. its a self limiting illness she has which means in a few days it will completely stop",0,1,0,not spam
9935,dear umma she called me now :-),0,0,0,not spam
9936,sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... or take your beatings like a good dog. going to lounge in a nice long bath now ?,0,0,0,not spam
9937,what you plan to do on valentines day on 14 feb,0,0,0,not spam
9938,"helloooo... wake up..! ""sweet"" ""morning"" ""welcomes"" ""you"" ""enjoy"" ""this day"" ""with full of joy"".. ""gud mrng"".",0,1,0,not spam
9939,"mila, age23, blonde, new in uk. i look sex with uk guys. if u like fun with me. text mtalk to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. help08718728876",1,1,1,spam
9940,"we have sent jd for customer service cum accounts executive to ur mail id, for details contact us",0,0,1,not spam
9941,hey i booked the kb on sat already... what other lessons are we going for ah? keep your sat night free we need to meet and confirm our lodging,0,0,1,not spam
9942,no message..no responce..what happend?,0,0,0,not spam
9943,i told her i had a dr appt next week. she thinks i'm gonna die. i told her its just a check. nothing to be worried about. but she didn't listen.,0,0,0,not spam
9944,i have 2 docs appointments next week.:/ i'm tired of them shoving stuff up me. ugh why couldn't i have had a normal body?,0,1,0,not spam
9945,unless it's a situation where you go gurl would be more appropriate,0,0,0,not spam
9946,where u been hiding stranger?,0,0,0,not spam
9947,"under the sea, there lays a rock. in the rock, there is an envelope. in the envelope, there is a paper. on the paper, there are 3 words... 'guess!!",0,0,0,not spam
9948,super da:)good replacement for murali,0,0,0,not spam
9949,one of the joys in lifeis waking up each daywith thoughts that somewheresomeone cares enough tosend a warm morning greeting.. -,0,0,0,not spam
9950,"abeg, make profit. but its a start. are you using it to get sponsors for the next event?",0,0,0,not spam
9951,jordan got voted out last nite!,0,0,0,not spam
9952,you have to pls make a note of all she.s exposed to. also find out from her school if anyone else was vomiting. is there a dog or cat in the house? let me know later.,0,0,0,not spam
9953,thanks honey. have a great day.,0,0,0,not spam
9954,i want to grasp your pretty booty :),0,0,0,not spam
9955,dude how do you like the buff wind.,0,0,0,not spam
9956,thanx 4 2day! u r a goodmate i think ur rite sary! asusual!1 u cheered me up! love u franyxxxxx,0,0,0,not spam
9957,haha i think i did too,0,0,0,not spam
9958,slept? i thinkthis time ( &lt;#&gt;  pm) is not dangerous,0,0,0,not spam
9959,yeah get the unlimited,0,0,0,not spam
9960,meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. also i don't think doug realizes i don't live here anymore,0,1,0,not spam
9961,i'm going 2 orchard now laready me reaching soon. u reaching?,0,0,0,not spam
9962,if you aren't here in the next  &lt;#&gt;  hours imma flip my shit,0,0,0,not spam
9963,"well done! your 4* costa del sol holiday or £5000 await collection. call 09050090033 now toclaim. sae, tcs, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins",1,1,1,spam
9964,i'm on da bus going home...,0,0,0,not spam
9965,"haha yeah i see that now, be there in a sec",0,0,0,not spam
9966,"i call you later, don't have network. if urgnt, sms me.",0,0,0,not spam
9967,sary just need tim in the bollox &it hurt him a lot so he tol me!,0,0,0,not spam
9968,eh u remember how to spell his name... yes i remember. he was naughty make until i was wet.,0,0,0,not spam
9969,"hmm ok, i'll stay for like an hour cos my eye is really sore!",0,0,0,not spam
9970,hows the champ just leaving glasgow!,0,0,0,not spam
9971,yo chad which gymnastics class do you wanna take? the site says christians class is full..,0,0,0,not spam
9972,"haha awesome, be there in a minute",0,0,0,not spam
9973,k. i will sent it again�.sorry for the mistake�,0,0,0,not spam
9974,my new years eve was ok. i went to a party with my boyfriend. who is this si then hey,0,0,0,not spam
9975,i'm at home n ready...,0,0,0,not spam
9976,i was about to do it when i texted. i finished a long time ago and showered and er'ything!,0,0,0,not spam
9977,i cant wait for cornwall. hope tonight isnt too bad as well but its rock night shite. anyway im going for a kip now have a good night. speak to you soon.,0,0,0,not spam
9978,"500 new mobiles from 2004, must go! txt: nokia to no: 89545 & collect yours today!from only £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 txtauction",0,1,1,not spam
9979,do u konw waht is rael friendship im gving yuo an exmpel: jsut ese tihs msg.. evrey splleing of tihs msg is wrnog.. bt sitll yuo can raed it wihtuot ayn mitsake.. goodnight &amp; have a nice sleep..sweet dreams..,0,0,0,not spam
9980,mm you ask him to come its enough :-),0,1,0,not spam
9981,"er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off",0,0,0,not spam
9982,hi! this is roger from cl. how are you?,0,0,0,not spam
9983,nope but i'm going home now then go pump petrol lor... like going 2 rain soon...,0,0,0,not spam
9984,we are specialist in placing people in bpos & hv al the major client.hiring 4 collection/cce/tse 4 top 10 bpos with good sal+inc.dayshift av.tanvi/9953921288,0,1,0,not spam
9985,for the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk,0,1,0,not spam
9986,yup!! not good,0,0,0,not spam
9987,"as a valued customer, i am pleased to advise you that following recent draw of your mobile no. you are awarded with a rs.10,00,000 bonus prize, call 7044518857",1,0,1,spam
9988,k.k:)apo k.good movie.,0,0,0,not spam
9989,so ü'll be submitting da project tmr rite?,0,0,0,not spam
9990,happy birthday... may u find ur prince charming soon and u stay happy!!,0,0,0,not spam
9991,crazy ar he's married. ü like gd looking guys not me. my frens like say he's korean leona's fave but i dun thk he is. aft some thinking mayb most prob i'll go.,0,0,0,not spam
9992,hey r ü still online? i've finished the formatting...,0,0,0,not spam
9993,fantasy football is back on your tv. go to sky gamestar on sky active and play £250k dream team. register now!sky opt out to 88088,0,0,0,not spam
9994,sounds like something that someone testing me would sayy,0,0,0,not spam
9995,"aight yo, dats straight dogg",0,0,0,not spam
9996,"cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! have a beautiful morning. see you in the library later.",0,0,0,not spam
9997,get a brand new mobile phone by being an agent of the mob! plus loads more goodies! for more info just text mat to 87021.,0,0,0,not spam
9998,i hate when she does this. she turns what should be a fun day into an annoying day of quarrels.,0,0,0,not spam
9999,"congratulations, your cv was reviewed and you have been shortlisted. please complete the job application by dialling 120 *22446#",1,1,0,spam
10000,"make your career recession proof with 1 year executive master program in information security,  get qualified for 1,88,000* jobs. sms or call ms @9717470558",0,0,0,not spam
10001,then any special there?,0,0,0,not spam
10002,was playng 9 doors game and gt racing on phone lol,0,0,0,not spam
10003," says that he's quitting at least5times a day so i wudn't take much notice of that. nah, she didn't mind. are you gonna see him again? do you want to come to taunton tonight? u can tell me all about !",0,1,0,not spam
10004,"i'm a guy, browsin is compulsory",0,1,0,not spam
10005,i wil be there with in  &lt;#&gt;  minutes. got any space,0,0,0,not spam
10006,"remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",0,0,0,not spam
10007,"price revising soon!! agni property recommends spaze privy the address in sec-93, gurgaon@28 lac onwards. 2/3/4 bhk apts available.to book call 9212255555 now!",0,1,0,not spam
10008,send a logo 2 ur lover - 2 names joined by a heart. txt love name1 name2 mobno eg love adam eve 07123456789 to 87077 yahoo! pobox36504w45wq txtno 4 no ads 150p.,0,0,1,not spam
10009,"good stuff, will do.",0,0,0,not spam
10010,i will reach before ten morning,0,0,0,not spam
10011,"as a valued customer, i am pleased to advise you that following recent review of your mob no. you are awarded with a £1500 bonus prize, call 09066364589",1,0,1,spam
10012,prepare to be pounded every night...,0,0,0,not spam
10013,"nova medical centers, conducts a shoulder pain clinic on mar 5th.consult our renowned shoulder specialists dr.mahesh reddy & dr.jatty call-9686578312,9980295914",0,0,0,not spam
10014,sorry da. i gone mad so many pending works what to do.,0,0,0,not spam
10015,"time n smile r the two crucial things in our life. sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",0,0,0,not spam
10016,no..few hours before.went to hair cut .,0,0,0,not spam
10017,if u laugh really loud.. if u talk spontaneously.. if u dont care what others feel.. u are probably with your dear &amp; best friends.. goodevening dear..:),0,0,0,not spam
10018,and popping &lt;#&gt; ibuprofens was no help.,0,0,0,not spam
10019,i hope you know i'm still mad at you.,0,0,0,not spam
10020,"	bears pic nick, and tom, pete and ... dick. in fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324",1,1,0,spam
10021,you available now? i'm like right around hillsborough &amp;  &lt;#&gt; th,0,0,0,not spam
10022,howz that persons story..have u heard that?,0,0,0,not spam
10023,"urgent! you have won a 1 week free membership in our £100,000 prize jackpot! txt the word: claim to no: 81010 t&c www.dbuk.net ",1,1,1,spam
10024,teach me apps da. when you come to college.,0,1,0,not spam
10025,and i don't plan on staying the night but i prolly won't be back til late,0,0,0,not spam
10026,hi! you just spoke to maneesha v. if you were satisfied with the experience. reply with yes else no.,0,0,0,not spam
10027,"very hurting n meaningful lines ever: ""i compromised everything for my love, but at d end my love compromised me for everything:-("".. gud mornin:-)",0,1,0,not spam
10028,call me when you get the chance plz &lt;3,0,0,0,not spam
10029,"probably, want to pick up more?",0,0,0,not spam
10030,let there be snow. let there be snow. this kind of weather brings ppl together so friendships can grow.,0,0,0,not spam
10031,mmm thats better now i got a roast down me! id b better if i had a few drinks down me 2! good indian?,0,0,0,not spam
10032,when u wana see it then,0,0,0,not spam
10033,"as usual..iam fine, happy &amp; doing well..:) howz u?",0,0,0,not spam
10034,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,0,1,0,not spam
10035,i need you to be in my strong arms...,0,0,0,not spam
10036,	do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free texreply or call 08000930705,1,0,1,spam
10037,i will reach office around  &lt;decimal&gt; . &amp; my mobile have problem. you cann't get my voice. so call you asa i'll free,0,0,1,not spam
10038,ok�smart work!!,0,0,0,not spam
10039,juz now havent woke up so a bit blur blur... can? dad went out liao... i cant cum now oso...,0,0,0,not spam
10040,private! your 2003 account statement for shows 800 un-redeemed s.i.m. points. call 08718738001 identifier code: 49557 expires 26/11/04,1,1,1,spam
10041,hello darlin ive finished college now so txt me when u finish if u can love kate xxx,0,0,1,not spam
10042,win a year supply of cds 4 a store of ur choice worth £500 & enter our £100 weekly draw txt music to 87066 ts&cs www.ldew.com.subs16+1win150ppmx3,0,1,1,not spam
10043,i love u 2 my little pocy bell i am sorry but i love u,0,0,0,not spam
10044,r we going with the  &lt;#&gt;  bus?,0,0,0,not spam
10045,doc prescribed me morphine cause the other pain meds aren't enough. waiting for my mom to bring it. that med should kick in fast so i'm gonna try to be on later,0,0,0,not spam
10046,yes i will be there. glad you made it.,0,0,0,not spam
10047,no dear. . tanu going to talk in surya tv,0,0,0,not spam
10048,how much you got for cleaning,0,0,0,not spam
10049,kallis is ready for bat in 2nd innings,0,0,0,not spam
10050,where are you lover ? i need you ...,0,0,0,not spam
10051,	do you want a new video handset? 750 anytime any network mins? half price line rental? camcorder? reply or call 08000930705 for delivery tomorrow,1,0,0,spam
10052,shuhui has bought ron's present it's a swatch watch...,0,0,0,not spam
10053,where are you?when wil you reach here?,0,0,0,not spam
10054,do have a nice day today. i love you so dearly.,0,0,0,not spam
10055,ha... then we must walk to everywhere... cannot take tram. my cousin said can walk to vic market from our hotel,0,0,0,not spam
10056,:),0,0,0,not spam
10057,u are subscribed to the best mobile content service in the uk for £3 per ten days until you send stop to 83435. helpline 08706091795.,1,0,0,spam
10058,prakesh is there know.,0,0,0,not spam
10059,"how's my loverboy doing ? what does he do that keeps him from coming to his queen, hmmm ? doesn't he ache to speak to me ? miss me desparately ?",0,1,0,not spam
10060,who were those people ? were you in a tour ? i thought you were doing that sofa thing you sent me ? your curious sugar,0,0,0,not spam
10061,do well :)all will for little time. thing of good times ahead:,0,0,0,not spam
10062,i'm home�call me�,0,0,0,not spam
10063,i dont understand your message.,0,0,0,not spam
10064,ok lor... or u wan me go look 4 u?,0,0,0,not spam
10065,how are you babes. hope your doing ok. i had a shit nights sleep. i fell asleep at 5.im knackered and im dreading work tonight. what are thou upto tonight. x,0,0,0,not spam
10066,"just checked out, heading out to drop off my stuff now",0,0,0,not spam
10067,money i have won wining number 946 wot do i do next,0,0,1,not spam
10068,"fair enough, anything going on?",0,0,0,not spam
10069,"hello. no news on job, they are making me wait a fifth week! yeah im up for some woozles and weasels... in exeter still, but be home about 3. ",0,0,0,not spam
10070,"if we hit it off, you can move in with me :)",0,0,0,not spam
10071,you have won a guaranteed £200 award or even £1000 cashto claim ur award call free on 08000407165 (18+) 2 stop getstop on 88222 php. rg21 4jx,1,0,1,spam
10072,so that takes away some money worries,0,0,1,not spam
10073,	free 1st week entry 2 textpod 4 a chance 2 win 40gb ipod or £250 cash every wk. txt vpod to 81303 ts&cs www.textpod.net custcare 08712405020.,1,1,1,spam
10074,"i hav almost reached. call, i m unable to connect u.",0,0,0,not spam
10075,if i not meeting ü all rite then i'll go home lor. if ü dun feel like comin it's ok.,0,1,0,not spam
10076,or remind me in a few hrs.,0,0,0,not spam
10077,so how's scotland. hope you are not over showing your jjc tendencies. take care. live the dream,0,0,0,not spam
10078,i think its far more than that but find out. check google maps for a place from your dorm.,0,0,0,not spam
10079,doing project w frens lor.,0,0,0,not spam
10080,what he said is not the matter. my mind saying some other matter is there.,0,0,0,not spam
10081,i wonder if you'll get this text?,0,0,0,not spam
10082,hurry home u big butt. hang up on your last caller if u have to. food is done and i'm starving. don't ask what i cooked.,0,0,0,not spam
10083,chk in ur belovd ms dict,0,0,0,not spam
10084,i don wake since. i checked that stuff and saw that its true no available spaces. pls call the embassy or send a mail to them.,0,0,0,not spam
10085,going to join tomorrow.,0,0,0,not spam
10086,u have won £100 of  gift vouchers week starting now  call now 08718738034,1,0,0,spam
10087,"all the lastest from stereophonics, marley, dizzee racal, libertines and the strokes! win nookii games with flirt!! click themob wap bookmark or text wap to 82468",0,0,0,not spam
10088,"jolly good! by the way,  will give u tickets for sat eve 7.30. speak before then x",0,0,0,not spam
10089,"do 1 thing! change that sentence into: ""because i want 2 concentrate in my educational career im leaving here..""",0,0,0,not spam
